name,num,coef
a,8,0.4407260491708988
a,169,0.4963603484166428
a,473,0.4575273103273069
a,1446,0.48492936093563155
a,2166,0.4804706398720341
a,6272,0.39077478381041997
a,6274,0.3475092500301468
a,6276,0.42802046930134485
a,6283,0.48069557989839595
a,6294,0.4020290863905305
a,6297,0.4703871333902682
a,6300,0.4342080862331681
a,6306,0.45743268979352997
a,6308,0.46157178553543704
a,6312,0.4914937226113859
a,6316,0.45094295987192706
a,6323,0.47347464799783956
a,6326,0.4945421043514316
a,6332,0.4511839476484275
a,6339,0.49934471044221485
a,6355,0.3779270079849389
a,6357,0.4890981267043605
a,6361,0.468718706654954
a,6375,0.3773848847584761
a,6391,0.49016395835196
a,6392,0.4126610393415814
a,6394,0.37211686326219134
a,6397,0.4988509763161288
a,6417,0.38854545850884226
a,6418,0.47633302924367255
a,6419,0.49339844006029315
a,7346,0.4978589830702558
a,7403,0.4779927957469679
a,7429,0.4689126966437116
a,7432,0.4396373978294634
a,7434,0.4267245012840491
a,7436,0.38886183478215974
a,7445,0.46837213572104897
a,7450,0.49502137879721647
a,7459,0.46266783271327927
a,7463,0.4267245012840491
a,7471,0.4369427579132692
a,7477,0.39207371138146463
a,7489,0.45973217254389953
a,7492,0.3812134088088022
a,7512,0.4883136314844186
a,7518,0.4956129200358505
a,7531,0.49332366903247027
a,7532,0.4846752702419239
a,7537,0.48124380001915024
a,7539,0.41335200599799254
a,9690,0.4955791805356173
a,10434,0.48239851413718565
b,5926,0.37776132704611665
b,5944,0.3607634045443637
b,5950,0.4977122199901669
b,5955,0.41605484555883354
b,5966,0.44850041362995896
b,5971,0.42314762520316584
b,5980,0.4858819476138824
b,5986,0.4957007981764501
b,5998,0.4446877837312591
b,6000,0.4872409152291119
b,6013,0.4589975117896617
b,6031,0.4798983913913683
b,6034,0.4778054354933989
b,6047,0.461050405634932
b,6055,0.43725864841099615
b,6057,0.3885909173387719
c,6618,0.3825831697602736
c,6619,0.4867922967791406
c,6634,0.43823927001309665
c,6641,0.4400392568560859
c,6643,0.4895168415214637
c,6654,0.41683200163601464
c,6657,0.4931650280613251
c,6658,0.41274475665713123
c,6675,0.4873275466229736
c,6691,0.4555810300494719
c,6713,0.4324695555708577
c,6731,0.43117909300450663
d,2354,0.4943649961483696
d,6713,0.494939043777782
d,8513,0.49759301911754644
e,188,0.4965682427466915
e,730,0.4915494891534115
e,935,0.4795473518284259
e,1022,0.47892179338097657
e,2354,0.47092004453540065
e,5579,0.48132787917042313
e,5788,0.4999797023926031
e,6846,0.4980123526159476
e,8513,0.47253460882797577
e,10554,0.4844396311917213
f,5440,0.4822333508332822
f,6064,0.49875384463787287
g,5294,0.4986197937069929
g,5438,0.4828108736012661
g,7780,0.44991255507040834
g,7808,0.4257685081084166
g,7815,0.49036206962290385
g,7816,0.42914788036146995
g,7822,0.46836396361870675
g,7823,0.44869539494159283
g,7829,0.4889525976972865
g,7851,0.4231606262162721
g,7856,0.41038266815623825
g,7861,0.4449568191618508
g,7862,0.459199081204081
g,7884,0.4061255831654038
g,7888,0.43160406707120696
g,7889,0.4039064632314873
g,7896,0.44432866256943115
g,7906,0.43573547174992566
g,7916,0.43691045393809746
g,7918,0.4748593047850832
g,7919,0.4968808064434716
g,7921,0.37550928890261354
g,7926,0.4955708133277164
g,8641,0.49325840182817304
g,8669,0.4746694137974855
h,372,0.49840304723670054
h,5926,0.40013744979040283
h,5944,0.37417250338482405
h,5950,0.46324084705731233
h,5955,0.3945193285936274
h,5966,0.4745861078192691
h,5968,0.4788829160640993
h,5971,0.4627401007758333
h,5998,0.47763535384624145
h,6013,0.47329190353222744
h,6047,0.4858309558743326
h,6055,0.46652826559512195
h,6057,0.3943073473888332
h,8037,0.4764691710759623
h,8795,0.4894713752642865
h,10473,0.4887674873354713
i,7028,0.49469696443804423
i,7030,0.4027130069164716
i,7040,0.40392879628531925
i,7056,0.49702179190431395
i,7090,0.4325146855838329
i,7091,0.4214273090018303
i,7117,0.44437990876849237
i,7131,0.4812530559457019
i,7133,0.39450591752356856
i,7145,0.49149359184769875
i,7147,0.4515683242470575
i,7148,0.4667222509726219
j,5914,0.41461626059541784
j,5926,0.4400801385163955
j,5932,0.43446121354563877
j,5944,0.45796279464223905
j,5958,0.45318885855475793
j,5966,0.45824898440165973
j,5971,0.42078165528278105
j,5979,0.4755648746242268
j,5980,0.48359704010685856
j,5981,0.48146471341702296
j,5984,0.4713465451128054
j,5990,0.448960940689234
j,5998,0.46128090091137625
j,6014,0.49865289135112306
j,6021,0.49168433637293135
j,6027,0.4668637013259289
j,6031,0.48866495884987937
j,6034,0.39289627822410017
j,6040,0.4958323971157255
j,6047,0.4795650478808073
j,6055,0.4654042087537149
k,7030,0.3706613614662581
k,7032,0.4580603903659171
k,7052,0.40401446240691563
k,7053,0.4759845051207687
k,7058,0.48152336694794945
k,7067,0.3888566845176885
k,7068,0.46220383103807
k,7069,0.45875412016261785
k,7090,0.4009870325338046
k,7091,0.38946741813307684
k,7093,0.4935473879868598
k,7109,0.48921687371225503
k,7111,0.4468091284803704
k,7114,0.4749625373869238
k,7117,0.4751572144642684
k,7129,0.48911267128619224
k,7130,0.493254808946062
k,7133,0.3817015915491529
k,7147,0.33267601922046425
k,7148,0.44699312388166856
k,7150,0.4695917027636542
k,7151,0.350830515073098
k,7155,0.467399403377831
l,8195,0.4587404092180618
l,8204,0.4683338025260195
m,279,0.48730157274059244
n,7816,0.4861906210578723
n,7817,0.45887210699593545
n,7822,0.4457108424242953
n,7823,0.4850730228686089
n,7827,0.47921245759709413
n,7847,0.4776620027164477
n,7862,0.4710728144798094
n,7880,0.4843412171073488
n,7885,0.49154555061723165
n,7889,0.4906627288471534
n,7896,0.4691303947160273
n,7903,0.497210716745934
n,7921,0.4523479162617111
n,8546,0.4962369229740402
n,8566,0.48160760554694043
n,8576,0.4962369229740402
n,8599,0.4508094601072353
n,8605,0.48201533331171104
n,8611,0.4083092282352083
n,8623,0.4541229005223453
n,8637,0.4727023080802543
n,8641,0.48810329728389834
n,8668,0.41488407729105714
o,8186,0.46036931474706977
o,8187,0.47071841482275795
o,8195,0.33854876680026486
o,8204,0.3976982575904179
o,8232,0.44675600997595666
o,8236,0.4525263981537213
o,8249,0.4997770857890234
o,8253,0.48417970499775875
o,8261,0.3613806038214022
o,8266,0.47925109421671025
o,8275,0.49075446583474525
o,8276,0.45796281349677487
o,8278,0.39224077955243725
o,8288,0.4682706464695957
p,279,0.45535750640293277
q,8,0.4478183887937822
q,473,0.46096262536207705
q,1446,0.49600418666646484
q,2166,0.4893748523504977
q,6272,0.4023164352343919
q,6274,0.34152247327531027
q,6276,0.43217236579459806
q,6283,0.47869669755053823
q,6289,0.49502838062839316
q,6294,0.4049129442152655
q,6297,0.48152425528079085
q,6300,0.4243459280536738
q,6306,0.4637243572652816
q,6308,0.4752339548716795
q,6312,0.49364546666119546
q,6316,0.4437202978849523
q,6323,0.46487591339720696
q,6326,0.4999294897890047
q,6332,0.43759403066511343
q,6339,0.49893292707807946
q,6355,0.3854916735477584
q,6357,0.494628489149325
q,6361,0.45435534706076275
q,6375,0.3841835431767864
q,6386,0.4986247824852121
q,6391,0.48287008454054814
q,6392,0.41438018783985714
q,6394,0.35938378046095093
q,6397,0.49475344562422024
q,6417,0.3740313781723866
q,6418,0.4694612475332354
q,6419,0.48904971438341027
q,7346,0.4972690598324823
q,7403,0.4813277021850983
q,7429,0.4758615047660719
q,7432,0.4405013870595202
q,7434,0.4335730449581543
q,7436,0.3826613697666999
q,7445,0.46552480870379037
q,7450,0.4889773477932793
q,7459,0.48011118184088886
q,7463,0.4335730449581543
q,7471,0.4458665094227634
q,7477,0.39229885813933446
q,7489,0.45638747383701334
q,7491,0.4889676786161939
q,7492,0.39071157718843375
q,7512,0.46820111475258347
q,7518,0.48815462646042374
q,7520,0.4889676786161939
q,7531,0.4932292800329752
q,7532,0.4714620620531359
q,7537,0.4752014517917623
q,7539,0.3989119112287578
q,10434,0.48464659165970675
r,436,0.4945308336828084
r,5440,0.4564577271503265
r,6064,0.4677186009520991
t,5294,0.47884982175559265
t,5438,0.4634433852557466
t,7780,0.46371006341281
t,7808,0.4233759675318695
t,7815,0.493151347697977
t,7816,0.44971831286760816
t,7823,0.46115271759185533
t,7851,0.4294378661281311
t,7856,0.41567398766452
t,7861,0.447990776069814
t,7862,0.4866178900297834
t,7884,0.4180918198739133
t,7888,0.4380527006199449
t,7889,0.4298442282250642
t,7896,0.46379866053532726
t,7906,0.43938883537097295
t,7916,0.44703530494752125
t,7918,0.4825724190914033
t,7919,0.4967713365585659
t,7921,0.40062902848052767
t,7926,0.49704295720664166
t,8641,0.4980904504594983
t,8669,0.47795907125718956
t,8729,0.49926135007439515
t,10706,0.4854820614638894
u,372,0.4934719631982314
u,5926,0.40617901910586524
u,5944,0.3840602746001721
u,5950,0.4781749804831549
u,5955,0.41201906315335707
u,5966,0.4779445953023118
u,5968,0.4780309723330665
u,5971,0.46637196336431663
u,5998,0.47127645972772575
u,6000,0.49979279206829996
u,6013,0.4557491431212892
u,6047,0.4895903974856355
u,6055,0.47252528890508355
u,6057,0.3852477509433976
u,8037,0.48995369716422765
u,10473,0.47466324681870886
w,8,0.4722664063434067
w,473,0.4840735544606865
w,6272,0.3991546787135893
w,6274,0.35885397946737324
w,6276,0.41075477872446864
w,6283,0.4854229459989044
w,6289,0.4916677077812354
w,6294,0.4148312740977397
w,6297,0.4664719510426275
w,6300,0.41247093238353266
w,6306,0.4699585774105861
w,6308,0.47774659279298076
w,6312,0.46104607442980394
w,6316,0.44037405925388035
w,6323,0.4275444839821464
w,6326,0.49613723681880734
w,6332,0.4376744000415365
w,6339,0.4902528694677237
w,6355,0.3674502619449615
w,6357,0.4796335384112924
w,6361,0.4531647969113555
w,6375,0.3747088781834712
w,6381,0.49117254633662266
w,6385,0.4910516725367244
w,6386,0.48305354054715927
w,6391,0.4727836905543506
w,6392,0.3969212052263711
w,6394,0.34096460954977037
w,6404,0.4930174538240746
w,6417,0.36700412534913085
w,6418,0.4587483600235075
w,6419,0.49324635188241234
w,7429,0.4734608481472716
w,7432,0.43983371179498787
w,7434,0.4276021010135909
w,7436,0.3800979837379335
w,7440,0.479740480292618
w,7445,0.4362182112799604
w,7449,0.48842861940793214
w,7450,0.47047935281981723
w,7459,0.4957252184209337
w,7463,0.4276021010135909
w,7471,0.4642180468727569
w,7477,0.37684611376766797
w,7489,0.476024745226483
w,7492,0.3942830988446918
w,7500,0.4940919843408588
w,7512,0.4729553280189257
w,7518,0.4985069021810425
w,7531,0.49757804200137185
w,7532,0.44966817278764126
w,7537,0.4809517328928816
w,7539,0.41890333876170927
x,3008,0.4620115318205107
y,5294,0.4916558557275125
y,5438,0.48009566188778996
y,7780,0.4660435845443587
y,7808,0.43365090515395327
y,7815,0.4978378064371589
y,7816,0.4471400875641408
y,7822,0.4979629469899344
y,7823,0.45592543532924135
y,7851,0.4346790795733697
y,7856,0.4265120603900754
y,7861,0.4511583350493349
y,7862,0.4834317327683779
y,7884,0.42105858394458284
y,7888,0.449290969308456
y,7889,0.42989472570132015
y,7896,0.45905376770563433
y,7906,0.44123863619843945
y,7916,0.4488965819935541
y,7918,0.49064484611928866
y,7921,0.39753555183898215
y,7926,0.49822001150111944
y,8611,0.4906677105620725
y,8641,0.4917426042988162
y,8669,0.48287210354431204
y,10706,0.49824541300754527
z,371,0.46690732872290325
z,1391,0.4978418546084344
z,2394,0.46888482715589536
z,3008,0.4311539278713387
z,5831,0.48765274957011817
0,9210,0.47936247103989477
0,9212,0.43195196883495895
0,9216,0.4591348047404011
0,9221,0.47306235193129154
0,9233,0.41791114517529526
0,9237,0.4865782802634216
0,9238,0.37330145732532377
0,9247,0.4665279063813686
0,9250,0.47306235193129154
0,9256,0.37179563794335
0,9263,0.4594024012979712
0,9282,0.4747546262178811
0,9283,0.4157256570654887
0,9291,0.44963372834646376
0,9293,0.39635552804598484
0,9295,0.42212507750318723
0,9304,0.48206221417924694
0,9312,0.40430049468640317
0,9315,0.468375469708388
0,9316,0.47929080228533366
0,9322,0.47201819078485613
0,9329,0.47855759439339157
0,9334,0.45576595798800934
1,8907,0.4324333100541599
1,8914,0.4997964667462842
1,8918,0.4961941141212269
1,8919,0.48407592832070856
1,8921,0.4956172647078085
1,8937,0.44965504415811686
1,8939,0.4861539968197059
1,8941,0.4537933032545571
1,8944,0.417356567137228
1,8957,0.44434502674369303
1,8958,0.38859662333426354
1,8961,0.46332702284760335
1,8962,0.42759963350125685
1,8965,0.4864516049376404
1,8969,0.43348104218911726
1,8971,0.4480152423894388
1,8972,0.3331763802865412
1,8977,0.4744398516794035
1,8981,0.49162139415236056
1,8982,0.4658564336482653
1,8988,0.4880865482226322
1,8994,0.4093745567270973
1,8997,0.3694422538387332
1,9001,0.4536941187614823
1,9006,0.38179278307727693
1,9010,0.39600914014110455
1,9011,0.44653620397851407
1,9013,0.43760864122553833
1,9018,0.4639951154358599
1,9025,0.45096561917722605
1,9026,0.4873604550706033
1,9541,0.4227030005137704
1,9542,0.4748822944137132
1,9549,0.4960952907166103
1,9551,0.4577975625926777
1,9552,0.4519030589172403
1,9554,0.3087132465247107
1,9555,0.45035797841968955
1,9561,0.4876443588861211
1,9564,0.42147253626934594
1,9567,0.40144161829836855
1,9574,0.4790045705237219
1,9584,0.44570423289152655
1,9585,0.4962007819839295
1,9590,0.49260394260439944
1,9592,0.45742452832685704
1,9603,0.48901534857280815
1,9610,0.4526296984696772
1,9613,0.43321512526798744
1,9623,0.4405087992776346
1,9625,0.4736825557153008
1,9626,0.49803230911777
1,9631,0.2965784429183302
1,9634,0.397923641578381
1,9645,0.4778189127984777
1,9649,0.4205596794666541
1,9651,0.43540052678149155
1,9653,0.45588689977586977
1,9656,0.46365560694562763
1,9664,0.4629764097348498
1,9667,0.3325059823844041
1,9669,0.46166576178766683
1,9839,0.49879234240095516
1,9841,0.49397496059587886
1,9845,0.41758807436257006
1,9850,0.484632667231068
1,9857,0.41591013440422814
1,9863,0.4519949093711387
1,9870,0.49878264596578964
1,9879,0.3774020705330967
1,9893,0.4316262287935837
1,9901,0.49535009298589877
1,9904,0.4268230911014234
1,9905,0.4742034156709917
1,9915,0.47908216640820245
1,9920,0.4868287539179854
1,9925,0.39815653158187797
1,9929,0.48164352826751355
1,9932,0.36872495968301844
1,9935,0.43982054824546324
1,9939,0.4315135618679035
1,9946,0.48539766151660113
1,9948,0.41985322304913675
1,9950,0.4902161439882262
1,9951,0.42572141711726685
1,9955,0.4713212299247809
1,9962,0.45770806950050347
1,9967,0.43026034573057126
1,9982,0.4365420482018293
1,10215,0.453317511774928
1,10224,0.42014271209659276
1,10226,0.4658067984958206
1,10227,0.36435337271670976
1,10228,0.4829351334499624
1,10247,0.4625698423160063
1,10288,0.48199629759763724
1,10289,0.47279401940839594
1,10299,0.486774731559656
1,10301,0.4272677642630951
2,8907,0.4155033007171436
2,8914,0.46030792152265204
2,8918,0.49886026903109776
2,8933,0.4879506756075947
2,8937,0.47599665540952607
2,8941,0.4794386309003837
2,8944,0.4237388203269359
2,8957,0.42160023776987354
2,8958,0.3900328727909784
2,8961,0.4310348917497762
2,8962,0.4486880624130863
2,8965,0.491574992694752
2,8969,0.41732349936409363
2,8971,0.4809378775525503
2,8972,0.35504114861163527
2,8977,0.4844706741627202
2,8982,0.4959713098722416
2,8988,0.460172158898536
2,8994,0.3513030525785926
2,8997,0.3609271737338238
2,9001,0.49221236684416236
2,9006,0.3451585149472333
2,9010,0.39206127746469494
2,9011,0.4513424129110956
2,9013,0.47791330936101145
2,9018,0.4672581287156333
2,9025,0.45194332288682915
2,9026,0.47231336367984056
2,9540,0.4821291167764828
2,9541,0.43505437390622537
2,9542,0.46485444132535386
2,9546,0.4733329945483227
2,9551,0.4384220953979506
2,9552,0.49322838571907146
2,9554,0.3047954386480034
2,9555,0.49217594541989773
2,9561,0.4579998805572099
2,9564,0.4396939727328938
2,9567,0.4319487143740872
2,9574,0.4862318910395883
2,9581,0.49266093231472424
2,9584,0.41576949911865796
2,9590,0.48154779214965976
2,9592,0.4121784966810804
2,9603,0.4943215257596492
2,9610,0.48061108435714706
2,9613,0.4285487198950376
2,9623,0.4721336069149842
2,9625,0.4475162002009768
2,9631,0.33510053837098436
2,9634,0.3914069450425357
2,9645,0.45175517525464454
2,9649,0.40592878683050915
2,9651,0.41149696588671336
2,9653,0.4519250602140326
2,9656,0.42274922075709354
2,9664,0.49945560596330074
2,9667,0.34735189771891206
2,9669,0.4759031996540325
2,9845,0.4385270763280894
2,9850,0.43917746098787525
2,9857,0.4578359685811771
2,9870,0.48364822022189913
2,9879,0.41266071170628976
2,9893,0.39250258981539654
2,9904,0.434767627750163
2,9915,0.4876276259136631
2,9920,0.48009404677162826
2,9925,0.44065208361064523
2,9929,0.4795575773832764
2,9932,0.3389652000303088
2,9935,0.4336096367561556
2,9939,0.4160707843569993
2,9943,0.4886276802697629
2,9946,0.4785864275693909
2,9948,0.3934373605261648
2,9951,0.4519982422325504
2,9955,0.4896331385384669
2,9962,0.46997651343533475
2,9963,0.4865959761130295
2,9967,0.4177005558560224
2,9982,0.4416258926864737
2,10224,0.4687468153759426
2,10226,0.48909376065048976
2,10227,0.3880980105952479
2,10247,0.4933896961915773
2,10289,0.4761348908720022
2,10301,0.46261619347180893
3,8907,0.41543885880016407
3,8914,0.4635143392433289
3,8918,0.4931826316607968
3,8933,0.4904735857793874
3,8937,0.47147930068570515
3,8938,0.4982438327742073
3,8939,0.4946164714729521
3,8941,0.4641211876805241
3,8944,0.41783965508835497
3,8957,0.41874408120990386
3,8958,0.3856873026123056
3,8961,0.43300928008095974
3,8962,0.4400180834550394
3,8965,0.48249386180349363
3,8969,0.4144148501344982
3,8971,0.47090078496047105
3,8972,0.3498117770953329
3,8977,0.4820647589911772
3,8982,0.48913333778227835
3,8988,0.46890937034944874
3,8994,0.3630058947855844
3,8997,0.3614565666084511
3,9001,0.4821283274360044
3,9006,0.350816944902005
3,9010,0.38875694593690063
3,9011,0.4448004396931431
3,9013,0.46402745994875916
3,9018,0.4678027547644138
3,9025,0.44554880717800616
3,9026,0.4701821664006959
3,9540,0.4882386187937297
3,9541,0.42966178721902476
3,9542,0.46869113232869164
3,9546,0.474814433738112
3,9551,0.4367691142242813
3,9552,0.4813484958851292
3,9554,0.3036250650044021
3,9555,0.47828329195466895
3,9561,0.45891530667612224
3,9564,0.4315135286467389
3,9567,0.4226748276197532
3,9574,0.482267080800159
3,9581,0.49072736821380997
3,9584,0.4180815532482096
3,9590,0.4790055629383337
3,9592,0.4197001647213177
3,9603,0.4853582858799349
3,9610,0.4718826086318594
3,9613,0.42229679193107655
3,9623,0.4588978363924632
3,9625,0.4491194296902533
3,9631,0.3251130700485705
3,9634,0.3858083389840262
3,9645,0.4508419848658878
3,9649,0.4002277315403074
3,9651,0.410235981762912
3,9653,0.44751726709163026
3,9656,0.4289630398514758
3,9664,0.49071676995184815
3,9667,0.3409223427398667
3,9669,0.4714643349685892
3,9845,0.4309033098611101
3,9850,0.44354114424409075
3,9857,0.44708328460350083
3,9863,0.49135749586745353
3,9870,0.48504865323127155
3,9879,0.40054490539909166
3,9893,0.39945644933020674
3,9901,0.49636979661609815
3,9904,0.4279426359584737
3,9905,0.4952454211857356
3,9915,0.48045180100569773
3,9920,0.47997896662095263
3,9925,0.4296709275330905
3,9929,0.4760251595669946
3,9932,0.336043156163323
3,9935,0.4326246399482681
3,9939,0.41460098580049237
3,9943,0.4876859224917177
3,9946,0.47578638322147526
3,9948,0.39561883362502703
3,9951,0.4433903987845342
3,9955,0.48639656104645407
3,9962,0.4635900792528681
3,9963,0.4901338882483554
3,9967,0.42178731020313426
3,9982,0.43958283757364836
3,10215,0.4869532562335279
3,10224,0.4521757863334375
3,10226,0.47756404227788757
3,10227,0.3805036787017689
